Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.654602 0.105628 -0.0405401 0.74746	0.621549 0.119039 -0.020073 0.774018	0.605369 0.12284 -0.0144385 0.786276	0.58228 0.144514 -0.00614369 0.800017	0.570607 0.151721 0.00386596 0.807077	0.458752 0.260714 0.0181137 0.849262	0.393328 0.284011 -0.0438076 0.873334	0.593202 0.242134 0.205702 0.739709	0.48381 -0.271992 -0.297231 0.776918	0.547173 -0.0930244 -0.541682 0.631292	0.50352 0.0669261 -0.529415 0.679491	0.474923 0.0324673 -0.078654 0.875904	0.384413 0.533811 0.335815 0.674167	0.566883 0.333723 0.578944 0.481764	0.56774 0.271235 0.572975 0.525168	0.761601 0.0929798 0.0678976 0.637737	0.580283 0.0733062 0.088778 0.806236	0.596348 0.101494 0.0122015 0.79619	0.665832 0.111307 -0.127689 0.726618	0.644621 0.114939 -0.124429 0.7455	0.680554 0.266851 -0.139228 0.668021	
0.656838 0.0898065 -0.0302119 0.748054	0.624329 0.103897 -0.00955188 0.774163	0.608519 0.107625 -0.00413212 0.786196	0.585093 0.129113 0.0044979 0.80061	0.573278 0.13608 0.014504 0.807851	0.462097 0.244583 0.0257986 0.852045	0.397457 0.268937 -0.0385464 0.876479	0.592954 0.226106 0.215585 0.742162	0.487121 -0.28166 -0.295734 0.77196	0.554829 -0.0937196 -0.546805 0.619988	0.507744 0.071429 -0.533864 0.672371	0.479083 0.0169472 -0.0702906 0.874787	0.380604 0.521102 0.34488 0.681653	0.557796 0.324454 0.589536 0.485839	0.555805 0.259166 0.58452 0.531272	0.755944 0.0849722 0.076355 0.644592	0.585115 0.0648624 0.0940385 0.802864	0.603189 0.0965967 -0.000224544 0.791727	0.667519 0.100255 -0.115894 0.728653	0.648984 0.103138 -0.113336 0.745209	0.688065 0.260744 -0.137521 0.663074	
0.658189 0.0749972 -0.0237949 0.74873	0.625923 0.0909514 -0.0017445 0.774561	0.610415 0.0948339 0.00372608 0.786376	0.58725 0.114821 0.0143229 0.801092	0.575496 0.121212 0.0247662 0.808393	0.464963 0.227841 0.0335808 0.854851	0.401248 0.253055 -0.0330803 0.879698	0.592498 0.210104 0.225469 0.744289	0.490844 -0.293091 -0.293205 0.76629	0.563629 -0.0956664 -0.550566 0.608315	0.516882 0.0732777 -0.536303 0.663207	0.483495 0.00115059 -0.0614877 0.873184	0.37698 0.507228 0.354441 0.689186	0.547402 0.315824 0.598972 0.491771	0.544153 0.249381 0.595388 0.535928	0.749936 0.0774952 0.0834215 0.651637	0.591284 0.0576227 0.0982052 0.798385	0.611319 0.0899278 -0.0108445 0.786184	0.670221 0.0959544 -0.110115 0.727647	0.652104 0.0986363 -0.107719 0.743927	0.69367 0.258802 -0.142498 0.656916	
0.658903 0.0616108 -0.0216157 0.749389	0.626459 0.0803959 0.00302882 0.775291	0.611144 0.0848046 0.00887385 0.786913	0.588586 0.102595 0.0228402 0.801573	0.576962 0.108168 0.0340384 0.808861	0.467103 0.211246 0.0409112 0.857623	0.404483 0.236859 -0.0276703 0.882908	0.591371 0.19421 0.234914 0.746578	0.493989 -0.30601 -0.289809 0.760489	0.572573 -0.0991312 -0.553117 0.596988	0.528452 0.0730297 -0.537113 0.653387	0.487793 -0.0140196 -0.0528122 0.871247	0.373942 0.492195 0.364427 0.696495	0.536141 0.307638 0.606966 0.499504	0.530101 0.242125 0.605909 0.541519	0.744004 0.0704618 0.0892064 0.658434	0.597948 0.0512816 0.101454 0.793433	0.619992 0.0842595 -0.0200344 0.779813	0.674523 0.0951243 -0.108439 0.724024	0.653965 0.0981263 -0.10573 0.742646	0.697135 0.257131 -0.148388 0.652585	
0.658981 0.0500001 -0.0234953 0.750128	0.626245 0.0720583 0.00426613 0.776277	0.611097 0.0775581 0.0108621 0.787672	0.589183 0.0928538 0.029644 0.802099	0.577662 0.0974411 0.0418079 0.80936	0.468427 0.195684 0.0474608 0.860251	0.406793 0.221147 -0.0226146 0.88606	0.589492 0.178942 0.243546 0.749109	0.496528 -0.32064 -0.285734 0.754325	0.581659 -0.10499 -0.553893 0.586389	0.54213 0.0695692 -0.535033 0.644201	0.490806 -0.0280215 -0.044533 0.869679	0.371106 0.475757 0.375078 0.703742	0.523762 0.299562 0.613865 0.509024	0.512528 0.235384 0.615737 0.550252	0.737803 0.0644376 0.0928987 0.665481	0.604312 0.0464471 0.103078 0.788686	0.631931 0.0762236 -0.0256861 0.770839	0.680501 0.0916106 -0.105438 0.719312	0.655255 0.0951971 -0.102212 0.742382	0.698859 0.253472 -0.151608 0.651431	
0.658813 0.0409879 -0.0277873 0.750675	0.626085 0.0653428 0.00219147 0.777009	0.611272 0.0723894 0.00981978 0.788041	0.589268 0.0854019 0.0343402 0.802677	0.57768 0.0889768 0.0475215 0.810007	0.469133 0.181824 0.0528748 0.862588	0.408399 0.20635 -0.0181974 0.888987	0.586387 0.165538 0.251234 0.752083	0.497842 -0.33652 -0.281313 0.748179	0.590045 -0.11375 -0.552753 0.577385	0.556198 0.0620204 -0.530779 0.636452	0.493209 -0.0409344 -0.038383 0.868099	0.36924 0.458723 0.385864 0.710172	0.511474 0.291821 0.618945 0.519752	0.490901 0.227201 0.6253 0.562491	0.731328 0.0585261 0.0947789 0.672867	0.610423 0.0421041 0.103129 0.784203	0.647474 0.0679151 -0.0236781 0.758686	0.687372 0.0849937 -0.10098 0.714212	0.655824 0.0892834 -0.0972078 0.743286	0.699677 0.248797 -0.151575 0.652363	
0.658777 0.0344659 -0.032409 0.75085	0.626254 0.0596596 -0.00153369 0.777332	0.611592 0.0682085 0.00718981 0.788195	0.589444 0.0789547 0.0369799 0.80309	0.577709 0.0816127 0.0512001 0.810537	0.469186 0.169864 0.0569652 0.864735	0.409344 0.192967 -0.0144086 0.891624	0.582106 0.15486 0.257773 0.755462	0.497681 -0.352548 -0.277065 0.742467	0.596861 -0.125434 -0.549593 0.570939	0.567744 0.0521462 -0.525554 0.631459	0.4964 -0.0530156 -0.0347868 0.865775	0.369026 0.442772 0.395428 0.715128	0.501298 0.284479 0.621908 0.530097	0.471104 0.218546 0.632961 0.57416	0.7249 0.0513403 0.0966514 0.680105	0.616352 0.0364826 0.103181 0.779828	0.662648 0.0602004 -0.0161307 0.746333	0.693818 0.0777453 -0.096935 0.709349	0.656126 0.0826643 -0.0927758 0.744351	0.700352 0.244501 -0.149642 0.653708	
0.65976 0.0282567 -0.0357678 0.750092	0.627 0.0535884 -0.0047861 0.777159	0.612239 0.0629689 0.00454112 0.788148	0.589994 0.0720937 0.0380235 0.803283	0.578078 0.0741828 0.0531032 0.810866	0.468752 0.159914 0.0600313 0.866658	0.409921 0.18126 -0.0108505 0.893863	0.577866 0.146443 0.263481 0.758421	0.496121 -0.36791 -0.273415 0.737394	0.601737 -0.139308 -0.545018 0.566975	0.577838 0.0368946 -0.52191 0.626381	0.50055 -0.0642831 -0.0335414 0.862666	0.370497 0.429007 0.402717 0.718683	0.49432 0.27742 0.623143 0.538868	0.452251 0.206701 0.638365 0.587566	0.718461 0.0418788 0.100183 0.687039	0.622918 0.0284819 0.104782 0.774714	0.677324 0.0495733 -0.00655132 0.733983	0.698571 0.0733335 -0.0958554 0.705289	0.656393 0.0787814 -0.0914305 0.744703	0.701339 0.239439 -0.147794 0.654942	
0.660821 0.0210995 -0.0373171 0.749318	0.627749 0.0469371 -0.00620458 0.776975	0.613053 0.056376 0.0031194 0.788022	0.590945 0.0640781 0.0384612 0.803243	0.578842 0.0659477 0.0541321 0.810964	0.468317 0.151609 0.062448 0.868213	0.410225 0.171478 -0.00774282 0.895684	0.573874 0.138593 0.267818 0.761403	0.493471 -0.381877 -0.270749 0.733042	0.604613 -0.154229 -0.53985 0.564994	0.582988 0.0209539 -0.51898 0.624776	0.504469 -0.0749109 -0.0330849 0.859538	0.372872 0.418352 0.40676 0.721453	0.49081 0.270477 0.623602 0.545039	0.437463 0.192772 0.641234 0.600237	0.712753 0.0301803 0.105286 0.692811	0.630229 0.0181358 0.108015 0.768645	0.691472 0.034257 0.00557087 0.721569	0.701676 0.0687794 -0.0940473 0.702905	0.657825 0.0743481 -0.0897099 0.744104	0.702921 0.233834 -0.146269 0.655613	
0.661523 0.013011 -0.0368641 0.748905	0.628267 0.039509 -0.00572601 0.776972	0.613858 0.0486625 0.00329749 0.787908	0.591934 0.0550871 0.0392536 0.803143	0.579721 0.0568724 0.0551999 0.810952	0.468347 0.144187 0.0645642 0.869306	0.410222 0.163304 -0.00510812 0.897231	0.570569 0.129951 0.270644 0.764405	0.490443 -0.394027 -0.269356 0.729147	0.605818 -0.169637 -0.534184 0.564673	0.58233 0.00419912 -0.518633 0.626014	0.506906 -0.0843366 -0.0326848 0.857243	0.375031 0.40997 0.408125 0.724369	0.489224 0.263407 0.62412 0.549319	0.427158 0.179536 0.641963 0.61089	0.708064 0.0171597 0.111306 0.69711	0.637939 0.00640508 0.112438 0.761808	0.70368 0.0195496 0.0186778 0.710002	0.70393 0.0620927 -0.0898625 0.70182	0.660205 0.0674128 -0.0859435 0.7431	0.704702 0.226684 -0.144404 0.656626	
0.661561 0.00464933 -0.0360672 0.749009	0.628683 0.0316503 -0.00522128 0.777	0.614841 0.0405293 0.00344096 0.787601	0.59273 0.0462043 0.0399704 0.80308	0.580437 0.0478345 0.0561599 0.810957	0.469031 0.137349 0.065986 0.869937	0.410322 0.156216 -0.00319644 0.898455	0.568109 0.120422 0.271761 0.767396	0.487218 -0.404281 -0.269381 0.725679	0.605374 -0.185327 -0.5282 0.565845	0.576881 -0.0128384 -0.519864 0.629909	0.507676 -0.0927925 -0.0326497 0.855914	0.376972 0.403263 0.407436 0.727507	0.488921 0.256291 0.624667 0.552324	0.423085 0.169215 0.641534 0.617089	0.704356 0.00300453 0.118895 0.699813	0.645113 -0.00667419 0.118746 0.754774	0.714364 0.0112287 0.0288366 0.699089	0.706901 0.0544281 -0.0849012 0.700085	0.661929 0.05961 -0.0813467 0.742752	0.706144 0.219196 -0.141959 0.65815	
0.66138 -0.00198029 -0.0364767 0.749161	0.629099 0.0243807 -0.00675749 0.776913	0.61578 0.0334158 0.00191935 0.787207	0.59326 0.0384024 0.0399245 0.803103	0.580927 0.0397659 0.0566402 0.811008	0.470164 0.130916 0.0666652 0.870266	0.411476 0.149667 -0.0016247 0.899047	0.566581 0.110828 0.270963 0.770248	0.48337 -0.412721 -0.270547 0.723062	0.602969 -0.20103 -0.522244 0.568574	0.567046 -0.0299436 -0.522117 0.636362	0.507279 -0.0998147 -0.0333992 0.85533	0.37895 0.398336 0.404901 0.730602	0.490073 0.249205 0.625316 0.553809	0.42846 0.162144 0.638736 0.618181	0.70096 -0.00883491 0.125632 0.701993	0.651753 -0.0173321 0.124744 0.747901	0.722916 0.0083249 0.0298284 0.690242	0.711699 0.0456838 -0.0795651 0.696468	0.661905 0.0510691 -0.0762205 0.743952	0.7071 0.211014 -0.139392 0.660343	
0.661404 -0.00541961 -0.0366481 0.749114	0.629463 0.0180809 -0.0100313 0.776756	0.616516 0.0272442 -0.00136312 0.78687	0.59359 0.031876 0.0383092 0.803223	0.581141 0.0330721 0.0557589 0.811217	0.471023 0.125184 0.0656184 0.870724	0.413246 0.143707 -0.00160875 0.899207	0.566107 0.101442 0.268122 0.772879	0.479036 -0.419672 -0.272894 0.721061	0.598801 -0.216881 -0.516288 0.57258	0.555876 -0.0473407 -0.524174 0.64343	0.506621 -0.105053 -0.034564 0.855046	0.381533 0.394868 0.401141 0.733211	0.492706 0.242341 0.625728 0.554054	0.437603 0.157687 0.635601 0.616157	0.698092 -0.0176037 0.130393 0.703815	0.657985 -0.024808 0.129216 0.741447	0.728214 0.00321276 0.0237614 0.684931	0.719137 0.0380746 -0.0764138 0.689604	0.658979 0.0443285 -0.0729639 0.747301	0.706795 0.203918 -0.138532 0.663074	
0.66181 -0.00505393 -0.0345431 0.748858	0.629568 0.014063 -0.0124866 0.776718	0.616702 0.0223695 -0.00453343 0.786866	0.593773 0.0253303 0.0352719 0.80346	0.581152 0.0265298 0.0531179 0.811626	0.471389 0.119979 0.062913 0.871458	0.414796 0.13795 -0.00292916 0.899392	0.566512 0.0927879 0.263803 0.775153	0.474818 -0.425627 -0.276174 0.719109	0.593518 -0.233126 -0.509805 0.577484	0.544786 -0.0659674 -0.525565 0.650106	0.505127 -0.108576 -0.0364669 0.855411	0.384895 0.392876 0.396871 0.734845	0.496638 0.236319 0.625633 0.553251	0.450433 0.156731 0.631677 0.611171	0.69668 -0.0257971 0.134718 0.704146	0.662752 -0.0321119 0.133354 0.736169	0.730568 -0.00293939 0.0159986 0.682646	0.72836 0.033683 -0.0777493 0.679936	0.653692 0.0415867 -0.0738244 0.752002	0.705983 0.196181 -0.136776 0.666628	
0.662847 -0.00216027 -0.0301459 0.748145	0.629817 0.0129431 -0.0122597 0.776539	0.616731 0.0191566 -0.00582589 0.786919	0.594148 0.0179751 0.0315696 0.803535	0.581394 0.0191051 0.0489056 0.811926	0.471523 0.114461 0.0589924 0.872401	0.415578 0.132069 -0.00519647 0.899903	0.566868 0.0867201 0.258758 0.777293	0.470597 -0.43024 -0.280126 0.717608	0.586903 -0.249224 -0.502855 0.583583	0.532679 -0.0844337 -0.527141 0.656693	0.503785 -0.112711 -0.0405729 0.855483	0.388839 0.392298 0.392704 0.735317	0.501385 0.231745 0.624837 0.551802	0.464026 0.157415 0.627878 0.604707	0.696667 -0.033666 0.138596 0.703074	0.665312 -0.0396839 0.136994 0.732815	0.731349 -0.00625719 0.0104594 0.681894	0.738543 0.0305072 -0.0814698 0.66857	0.646851 0.0406885 -0.0768925 0.757638	0.705577 0.176654 -0.130115 0.673814	
0.664809 0.000655125 -0.0241604 0.746623	0.630985 0.0125419 -0.00982414 0.775632	0.617629 0.0163372 -0.00514533 0.786283	0.595042 0.0107857 0.0277453 0.803143	0.582096 0.0117704 0.0434665 0.811872	0.47172 0.107366 0.0540831 0.873515	0.416935 0.124273 -0.00768365 0.900368	0.566916 0.084044 0.253444 0.7793	0.46626 -0.433525 -0.28399 0.716943	0.579476 -0.263722 -0.496247 0.590252	0.518557 -0.100726 -0.529083 0.664097	0.504336 -0.119789 -0.0470419 0.853864	0.392086 0.392148 0.389226 0.735522	0.505499 0.227995 0.624353 0.550156	0.476089 0.157023 0.624714 0.598678	0.697701 -0.0385031 0.138675 0.701783	0.666597 -0.0444834 0.136874 0.731393	0.731779 -0.00807134 0.00683638 0.68146	0.748349 0.0245368 -0.0827068 0.657671	0.640263 0.0367643 -0.0780439 0.763296	0.706423 0.147692 -0.11191 0.683103	
0.667144 0.0016731 -0.018095 0.744707	0.632899 0.0108422 -0.0067441 0.774129	0.619221 0.0129497 -0.00337691 0.785103	0.596198 0.00473397 0.0242375 0.802457	0.583048 0.00563226 0.0377112 0.811543	0.472263 0.0986889 0.0485828 0.874567	0.418937 0.11391 -0.0100445 0.900786	0.566341 0.0818116 0.24781 0.781764	0.462391 -0.436225 -0.287048 0.716593	0.572816 -0.275645 -0.490649 0.595958	0.503289 -0.113495 -0.530545 0.672563	0.506338 -0.128422 -0.0542885 0.850989	0.393451 0.391191 0.386629 0.73667	0.507744 0.223675 0.625525 0.548528	0.482648 0.153664 0.623792 0.59525	0.699544 -0.040274 0.135 0.700565	0.667436 -0.0462852 0.133059 0.73122	0.732327 -0.00926557 0.00492283 0.680872	0.756506 0.0141763 -0.0782052 0.649139	0.636284 0.0271536 -0.0746974 0.76735	0.706997 0.117476 -0.08271 0.692469	
0.669807 0.00092508 -0.0137264 0.742408	0.635012 0.00788293 -0.00480012 0.772447	0.621102 0.00933287 -0.0020179 0.783672	0.597607 -4.25901e-05 0.0213408 0.801505	0.584255 0.000721159 0.0327983 0.810907	0.47334 0.0893314 0.0434476 0.875261	0.421083 0.102317 -0.0118593 0.901155	0.565639 0.0776107 0.242168 0.784464	0.459319 -0.438726 -0.289413 0.716091	0.567703 -0.284898 -0.486518 0.599872	0.491233 -0.123072 -0.532296 0.678383	0.508344 -0.135773 -0.0609831 0.848194	0.393349 0.389481 0.384501 0.738742	0.508607 0.21849 0.628203 0.546755	0.484809 0.14776 0.625986 0.592679	0.701596 -0.0397228 0.128989 0.699676	0.667904 -0.0457469 0.126978 0.731907	0.733074 -0.0111809 0.00333555 0.680049	0.762596 -0.000817469 -0.0670585 0.643389	0.634817 0.0112247 -0.0661174 0.769747	0.706207 0.0868656 -0.048527 0.700979	
0.672503 -0.000742774 -0.0114755 0.740005	0.637001 0.00455216 -0.00437349 0.770837	0.623013 0.00590971 -0.00173425 0.782187	0.599273 -0.00408105 0.0193309 0.800301	0.585748 -0.00363426 0.0296397 0.809943	0.474908 0.0798525 0.0391533 0.87553	0.422775 0.0909159 -0.0129654 0.901569	0.565822 0.0709195 0.237396 0.786422	0.457544 -0.441003 -0.291694 0.714902	0.564343 -0.292142 -0.483527 0.601973	0.484431 -0.13185 -0.532829 0.681201	0.509083 -0.140928 -0.0659562 0.846536	0.391792 0.386863 0.382814 0.741815	0.508015 0.212332 0.632391 0.544902	0.482337 0.140737 0.63084 0.591257	0.703229 -0.039604 0.124171 0.698915	0.668147 -0.0456392 0.122082 0.732524	0.734152 -0.0137876 0.00157203 0.678843	0.766969 -0.0177471 -0.0520961 0.63932	0.634702 -0.00774968 -0.0544876 0.770794	0.704442 0.0604285 -0.0157498 0.707009	
0.675132 -0.00310342 -0.010401 0.737617	0.638979 0.00111569 -0.00464933 0.769209	0.624975 0.0024537 -0.00206921 0.780638	0.60112 -0.00848468 0.0184073 0.798902	0.587513 -0.00837592 0.0282272 0.808679	0.476566 0.0706019 0.0366915 0.875531	0.423923 0.0808381 -0.0134168 0.901984	0.567552 0.0620806 0.234786 0.786706	0.457948 -0.443038 -0.294383 0.712278	0.563103 -0.298184 -0.480878 0.602294	0.480497 -0.137533 -0.5317 0.683741	0.508773 -0.144507 -0.06876 0.845896	0.388518 0.383088 0.381881 0.745965	0.505283 0.205892 0.637588 0.543856	0.478107 0.133834 0.636763 0.589945	0.703967 -0.0417028 0.122625 0.698323	0.668543 -0.0477206 0.12041 0.732308	0.735323 -0.0161647 -0.000155386 0.677524	0.769859 -0.0330742 -0.0369499 0.636284	0.635456 -0.0254796 -0.0425439 0.770543	0.702386 0.0421761 0.011556 0.710451	
0.677103 -0.00576938 -0.010047 0.735797	0.641108 -0.0020605 -0.00491619 0.767432	0.627172 -0.000789045 -0.00236345 0.778877	0.603046 -0.0133524 0.0181769 0.797387	0.58935 -0.0136582 0.0276929 0.807288	0.478098 0.0621204 0.0354864 0.875388	0.424746 0.072191 -0.0137711 0.902325	0.570364 0.0525684 0.234185 0.785544	0.460501 -0.445316 -0.296911 0.70815	0.564281 -0.30324 -0.478366 0.600665	0.481502 -0.141811 -0.529444 0.683911	0.508122 -0.147587 -0.069664 0.845681	0.383787 0.378353 0.381821 0.750846	0.500543 0.199749 0.643296 0.543808	0.47274 0.127619 0.643497 0.588338	0.704111 -0.0451828 0.123246 0.697851	0.669021 -0.0511757 0.120881 0.731559	0.736268 -0.0184708 -0.0018011 0.676435	0.771963 -0.045019 -0.0235761 0.633633	0.636825 -0.0396911 -0.0317356 0.769332	0.700636 0.0305029 0.03044 0.712216	
0.678662 -0.00888258 -0.0101044 0.734328	0.643359 -0.00528159 -0.00516792 0.765529	0.629641 -0.00420745 -0.00271385 0.77687	0.605171 -0.018654 0.0181978 0.795669	0.591409 -0.019406 0.0275594 0.805667	0.479438 0.0542066 0.0349416 0.875203	0.42542 0.0646508 -0.0138988 0.902577	0.573045 0.0434236 0.234645 0.784012	0.465477 -0.448942 -0.298176 0.702049	0.568729 -0.307841 -0.475344 0.596514	0.48697 -0.147105 -0.526357 0.6813	0.507472 -0.150797 -0.0694616 0.845522	0.377934 0.372662 0.382787 0.75615	0.493918 0.194312 0.648975 0.545087	0.464338 0.1203 0.650249 0.589147	0.7038 -0.0489283 0.124755 0.697644	0.669638 -0.0548374 0.122273 0.730498	0.736924 -0.0199989 -0.00272805 0.675675	0.773376 -0.0536479 -0.0120257 0.631559	0.638766 -0.0503706 -0.0220343 0.767434	0.700216 0.0241862 0.0406934 0.71236	
0.680078 -0.0126502 -0.010135 0.73296	0.645737 -0.00898237 -0.00509781 0.76349	0.632356 -0.00803284 -0.00271094 0.774631	0.607391 -0.0239982 0.0182498 0.793831	0.593493 -0.0250978 0.0273502 0.803982	0.480912 0.0473133 0.0346302 0.874806	0.42651 0.0580058 -0.0140104 0.902512	0.575493 0.0357616 0.235536 0.782337	0.471914 -0.453915 -0.298036 0.694574	0.575668 -0.312007 -0.472083 0.590251	0.495149 -0.151631 -0.52201 0.677747	0.50744 -0.154701 -0.0694343 0.844838	0.371693 0.36621 0.384757 0.761378	0.486082 0.18971 0.654103 0.547616	0.452925 0.113337 0.657119 0.591784	0.703444 -0.0517788 0.125524 0.69766	0.670279 -0.0575534 0.122984 0.729582	0.737353 -0.0210167 -0.00298634 0.675174	0.774327 -0.0596845 -0.00200129 0.629962	0.641125 -0.0582274 -0.0132596 0.76511	0.701462 0.0216926 0.0439127 0.711022	
0.681605 -0.0168521 -0.0102531 0.731454	0.64788 -0.0129772 -0.00512668 0.761615	0.634702 -0.0121026 -0.00280519 0.772657	0.609542 -0.0291436 0.0181809 0.792009	0.595601 -0.0304585 0.0270508 0.802247	0.482809 0.041109 0.0346331 0.874074	0.428006 0.0517374 -0.0136849 0.90219	0.577683 0.0300123 0.236355 0.780716	0.47835 -0.459663 -0.296992 0.686794	0.583629 -0.315415 -0.469426 0.582692	0.506237 -0.156879 -0.517217 0.672012	0.508758 -0.159068 -0.0702026 0.843169	0.366158 0.359646 0.387463 0.765804	0.478318 0.186087 0.65808 0.550921	0.439984 0.106141 0.663271 0.596004	0.703335 -0.0541369 0.126079 0.697491	0.670651 -0.0598545 0.123467 0.728972	0.73778 -0.0216221 -0.00284746 0.674689	0.775137 -0.0623716 0.00525593 0.628685	0.644178 -0.0622566 -0.00647756 0.76231	0.70436 0.0224235 0.0431488 0.708175	
0.683145 -0.0211411 -0.0102023 0.729906	0.649707 -0.017132 -0.00510947 0.759974	0.636668 -0.0162741 -0.00282677 0.770961	0.611565 -0.03365 0.0178654 0.790276	0.597616 -0.0351231 0.0265779 0.800572	0.484866 0.0356474 0.0339888 0.8732	0.430095 0.0460502 -0.0133966 0.901509	0.579107 0.0254929 0.236764 0.779697	0.483506 -0.464886 -0.296206 0.679974	0.590775 -0.31762 -0.468267 0.575178	0.521444 -0.162382 -0.510561 0.66412	0.511069 -0.163554 -0.0714484 0.840806	0.361731 0.353614 0.390567 0.769133	0.471397 0.183513 0.66081 0.554471	0.426058 0.09678 0.668871 0.601431	0.703695 -0.0553159 0.125595 0.697122	0.670801 -0.0610484 0.12291 0.728829	0.738248 -0.0219395 -0.00234907 0.674169	0.776041 -0.0616161 0.00906729 0.6276	0.647919 -0.0622344 -0.00237518 0.759159	0.708183 0.025393 0.0409499 0.704383	
0.684584 -0.0250541 -0.00985912 0.728437	0.651219 -0.0210424 -0.00499901 0.758582	0.638307 -0.0202163 -0.0027599 0.769512	0.613432 -0.0378406 0.0175996 0.788644	0.599537 -0.0394199 0.0262563 0.798944	0.48722 0.0307162 0.0331788 0.872108	0.432731 0.0409682 -0.0133315 0.900493	0.580197 0.0214247 0.236782 0.779004	0.487241 -0.469244 -0.296314 0.674244	0.596646 -0.318759 -0.468787 0.568018	0.539367 -0.168656 -0.504531 0.652753	0.513436 -0.167862 -0.0726548 0.838407	0.358817 0.348529 0.393415 0.771364	0.466098 0.18159 0.66238 0.557701	0.410493 0.0867755 0.673478 0.608599	0.704389 -0.0557869 0.124483 0.696583	0.670613 -0.0616191 0.121702 0.729157	0.738546 -0.0227097 -0.00200125 0.673817	0.777064 -0.0576328 0.00923312 0.626709	0.652266 -0.0583546 -0.00123741 0.755739	0.712028 0.0312712 0.0394737 0.700343	
0.68575 -0.0277297 -0.00937833 0.727248	0.652634 -0.0239624 -0.00479748 0.757279	0.639823 -0.023288 -0.00265718 0.768165	0.615111 -0.0417058 0.0174922 0.787143	0.601296 -0.0434487 0.026108 0.797417	0.48974 0.0260172 0.032377 0.870878	0.435637 0.0366332 -0.0134816 0.899276	0.581428 0.0174985 0.236535 0.778258	0.490047 -0.472587 -0.297185 0.669475	0.60155 -0.318783 -0.470598 0.561296	0.554213 -0.171563 -0.500596 0.642509	0.51512 -0.171951 -0.0732582 0.836491	0.356947 0.344607 0.395723 0.772812	0.462219 0.180329 0.663103 0.560472	0.398197 0.081486 0.67692 0.61366	0.70498 -0.0566205 0.12378 0.696043	0.670362 -0.0625622 0.120885 0.729443	0.738734 -0.0236018 -0.00208045 0.67358	0.778411 -0.0518503 0.00695056 0.625571	0.65662 -0.0522656 -0.00225161 0.752405	0.715474 0.0375309 0.0384549 0.69657	
