Hips,Spine,Spine1,Spine2,Spine3,Neck,Head,RightShoulder,RightArm,RightForeArm,RightHand,LeftShoulder,LeftArm,LeftForeArm,LeftHand,RightUpLeg,RightLeg,RightFoot,LeftUpLeg,LeftLeg,LeftFoot
0.589784 -0.266473 -0.334675 0.684938,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.666461 -0.327652 -0.645855 0.177047,NaN NaN NaN NaN,-0.156109 0.292542 0.203281 0.921263,NaN NaN NaN NaN,-0.352349 0.398191 -0.582583 -0.614728,0.153274 0.549034 0.161712 0.805554,NaN NaN NaN NaN,NaN NaN NaN NaN,0.351587 -0.517699 -0.693277 -0.357409,0.54498 -0.137338 -0.306006 -0.768437,NaN NaN NaN NaN,0.356944 0.603738 -0.206142 0.682347,0.269162 -0.923382 -0.197307 -0.189701,0.145452 0.735794 -0.282988 0.597804,-0.296133 -0.597848 -0.510282 0.542674,-0.77357 -0.36525 -0.481361 0.190981,0.505315 0.092181 -0.779 -0.359608
0.616961 -0.278886 -0.324941 0.6603,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.666463 -0.317648 -0.651226 0.175586,NaN NaN NaN NaN,-0.150946 0.291664 0.204306 0.922175,NaN NaN NaN NaN,-0.352241 0.396381 -0.549685 -0.645488,0.156759 0.583829 0.080581 0.792513,NaN NaN NaN NaN,NaN NaN NaN NaN,0.365562 -0.509391 -0.685416 -0.370257,0.554213 -0.099586 -0.275553 -0.779103,NaN NaN NaN NaN,0.378889 0.588456 -0.201433 0.685265,0.250065 -0.937198 -0.123509 -0.209459,0.141763 0.706396 -0.294354 0.627905,-0.291427 -0.609777 -0.485395 0.554648,-0.79235 -0.32162 -0.505376 0.115488,0.498595 0.088423 -0.783705 -0.359709
0.601144 -0.268801 -0.331325 0.675719,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.665575 -0.308425 -0.655892 0.178016,NaN NaN NaN NaN,-0.145352 0.290289 0.206093 0.923109,NaN NaN NaN NaN,-0.334398 0.435406 -0.502276 -0.66807,0.182688 0.607127 -0.012898 0.773211,NaN NaN NaN NaN,NaN NaN NaN NaN,0.377173 -0.501152 -0.679239 -0.381081,0.569427 -0.062171 -0.24172 -0.783237,NaN NaN NaN NaN,0.388967 0.569014 -0.195311 0.697697,0.251181 -0.931629 -0.12837 -0.229121,0.145368 0.675669 -0.299738 0.657645,-0.275348 -0.627789 -0.453174 0.569822,-0.805111 -0.325057 -0.484876 0.105024,0.493162 0.085488 -0.787428 -0.359777
0.577834 -0.257263 -0.338888 0.696476,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.673241 -0.29715 -0.653997 0.175317,NaN NaN NaN NaN,-0.139573 0.288737 0.208753 0.92389,NaN NaN NaN NaN,-0.305177 0.43299 -0.476759 -0.70149,0.180564 0.618742 -0.076713 0.760704,NaN NaN NaN NaN,NaN NaN NaN NaN,0.380841 -0.505048 -0.666224 -0.395009,0.584042 -0.028151 -0.204368 -0.785071,NaN NaN NaN NaN,0.389193 0.556594 -0.180829 0.71136,0.257472 -0.919142 -0.147445 -0.259125,0.154075 0.643741 -0.29918 0.687277,-0.279003 -0.624882 -0.444687 0.57787,-0.792902 -0.37117 -0.44625 0.185474,0.488527 0.082585 -0.790729 -0.359539
0.580818 -0.262293 -0.334914 0.694036,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.680117 -0.284871 -0.653083 0.172545,NaN NaN NaN NaN,-0.132759 0.288032 0.211648 0.924455,NaN NaN NaN NaN,-0.325708 0.390679 -0.477223 -0.716619,0.181951 0.624197 -0.135313 0.747638,NaN NaN NaN NaN,NaN NaN NaN NaN,0.381354 -0.509837 -0.655829 -0.405615,0.590921 0.000529 -0.16608 -0.789449,NaN NaN NaN NaN,0.38419 0.544812 -0.166347 0.726572,0.255075 -0.91114 -0.132434 -0.295334,0.166415 0.609557 -0.292079 0.717939,-0.313333 -0.604999 -0.460206 0.569218,-0.797937 -0.36721 -0.44142 0.18331,0.484864 0.080492 -0.793497 -0.358874
0.58612 -0.271056 -0.329926 0.688579,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.679491 -0.268498 -0.661494 0.169192,NaN NaN NaN NaN,-0.124336 0.288956 0.214142 0.924764,NaN NaN NaN NaN,-0.302273 0.384225 -0.45557 -0.743948,0.175361 0.625298 -0.177304 0.739469,NaN NaN NaN NaN,NaN NaN NaN NaN,0.375366 -0.517592 -0.647447 -0.414743,0.58805 0.024108 -0.129687 -0.797996,NaN NaN NaN NaN,0.382148 0.536016 -0.155271 0.736574,0.259755 -0.900984 -0.131381 -0.321705,0.181768 0.574191 -0.280808 0.74727,-0.336473 -0.594041 -0.459484 0.568133,-0.80995 -0.336696 -0.459373 0.139973,0.481903 0.078319 -0.795943 -0.357926
0.572776 -0.270903 -0.331936 0.698826,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.68089 -0.252259 -0.667587 0.164565,NaN NaN NaN NaN,-0.113608 0.291573 0.215784 0.924941,NaN NaN NaN NaN,-0.258495 0.37905 -0.433315 -0.775719,0.172789 0.623245 -0.211491 0.73279,NaN NaN NaN NaN,NaN NaN NaN NaN,0.357155 -0.53233 -0.637793 -0.42695,0.578366 0.042434 -0.095816 -0.809019,NaN NaN NaN NaN,0.385364 0.530108 -0.149545 0.740348,0.274985 -0.87938 -0.160677 -0.353916,0.198964 0.538239 -0.267108 0.774187,-0.347079 -0.598003 -0.437155 0.575174,-0.807695 -0.334019 -0.459801 0.156982,0.479288 0.072702 -0.798134 -0.357742
0.55032 -0.266985 -0.336868 0.715812,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.684609 -0.236429 -0.670755 0.159686,NaN NaN NaN NaN,-0.10057 0.295439 0.216654 0.92502,NaN NaN NaN NaN,-0.213518 0.370623 -0.414433 -0.803302,0.184487 0.613679 -0.251446 0.725353,NaN NaN NaN NaN,NaN NaN NaN NaN,0.338414 -0.543834 -0.633454 -0.434117,0.563318 0.054771 -0.065089 -0.821849,NaN NaN NaN NaN,0.385377 0.527584 -0.145933 0.742862,0.28573 -0.852758 -0.179956 -0.398469,0.217104 0.501892 -0.249788 0.799109,-0.354457 -0.605749 -0.408631 0.583481,-0.810307 -0.341368 -0.438839 0.185179,0.478474 0.060896 -0.800034 -0.356793
0.531943 -0.265451 -0.339366 0.728974,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.684223 -0.219046 -0.677835 0.156199,NaN NaN NaN NaN,-0.087058 0.299066 0.21744 0.925041,NaN NaN NaN NaN,-0.167671 0.360737 -0.395198 -0.827994,0.195362 0.601155 -0.286305 0.720053,NaN NaN NaN NaN,NaN NaN NaN NaN,0.318791 -0.55275 -0.632977 -0.438383,0.545663 0.060983 -0.03702 -0.834963,NaN NaN NaN NaN,0.381512 0.529039 -0.145217 0.743961,0.282332 -0.833471 -0.16559 -0.445191,0.236546 0.466528 -0.228887 0.82098,-0.365164 -0.605812 -0.391736 0.588379,-0.817472 -0.319252 -0.449265 0.167267,0.479827 0.046033 -0.80287 -0.35078
0.526271 -0.266942 -0.336237 0.73398,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.68402 -0.200607 -0.685113 0.149981,NaN NaN NaN NaN,-0.074579 0.301561 0.218794 0.925002,NaN NaN NaN NaN,-0.130683 0.348782 -0.376456 -0.848265,0.202511 0.587915 -0.316908 0.716181,NaN NaN NaN NaN,NaN NaN NaN NaN,0.296549 -0.561364 -0.634277 -0.441159,0.528955 0.061324 -0.011249 -0.846356,NaN NaN NaN NaN,0.375188 0.532684 -0.14976 0.743676,0.271499 -0.817107 -0.141425 -0.488491,0.249442 0.436277 -0.202942 0.84039,-0.382091 -0.59934 -0.388081 0.586678,-0.826804 -0.290182 -0.463176 0.132882,0.482583 0.027735 -0.807054 -0.339128
0.529688 -0.268783 -0.32942 0.733941,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.689838 -0.19062 -0.682934 0.146249,NaN NaN NaN NaN,-0.062539 0.303052 0.220686 0.924957,NaN NaN NaN NaN,-0.107644 0.334551 -0.359601 -0.864393,0.206835 0.574367 -0.344793 0.71305,NaN NaN NaN NaN,NaN NaN NaN NaN,0.274158 -0.5668 -0.63916 -0.441645,0.514801 0.056245 0.011424 -0.855386,NaN NaN NaN NaN,0.358159 0.537913 -0.154013 0.74743,0.271491 -0.794708 -0.141523 -0.524121,0.257054 0.410969 -0.175488 0.856873,-0.394242 -0.595764 -0.381728 0.586449,-0.824064 -0.271237 -0.482603 0.120176,0.485308 0.007114 -0.812714 -0.322369
0.531172 -0.267799 -0.323396 0.735904,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.693427 -0.187871 -0.679251 0.149941,NaN NaN NaN NaN,-0.049657 0.304207 0.222859 0.924838,NaN NaN NaN NaN,-0.102851 0.318681 -0.345738 -0.876544,0.208991 0.561815 -0.369139 0.710227,NaN NaN NaN NaN,NaN NaN NaN NaN,0.256186 -0.568663 -0.647323 -0.438137,0.505008 0.04633 0.030577 -0.861327,NaN NaN NaN NaN,0.335626 0.543979 -0.158071 0.752633,0.293727 -0.762855 -0.177449 -0.547987,0.266299 0.387246 -0.154847 0.868992,-0.399285 -0.593564 -0.373268 0.590698,-0.826735 -0.275438 -0.473068 0.129802,0.486069 -0.015768 -0.819129 -0.304164
0.527772 -0.261459 -0.318448 0.742757,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.689679 -0.179349 -0.684855 0.152152,NaN NaN NaN NaN,-0.036164 0.304834 0.225371 0.924649,NaN NaN NaN NaN,-0.107044 0.305518 -0.333171 -0.885549,0.212789 0.549679 -0.390125 0.707373,NaN NaN NaN NaN,NaN NaN NaN NaN,0.237497 -0.572559 -0.654048 -0.433581,0.500624 0.031363 0.04517 -0.863916,NaN NaN NaN NaN,0.307737 0.55515 -0.157833 0.756436,0.316171 -0.731343 -0.211643 -0.566021,0.273302 0.365749 -0.143219 0.878079,-0.400856 -0.59024 -0.367484 0.596563,-0.832921 -0.285345 -0.452312 0.142247,0.483905 -0.038894 -0.825817 -0.286965
0.524015 -0.253357 -0.313108 0.750455,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.689216 -0.178716 -0.683398 0.161275,NaN NaN NaN NaN,-0.022823 0.304769 0.228535 0.92432,NaN NaN NaN NaN,-0.106568 0.301084 -0.318992 -0.892321,0.217917 0.53797 -0.406455 0.705617,NaN NaN NaN NaN,NaN NaN NaN NaN,0.219364 -0.579501 -0.658232 -0.427539,0.497594 0.013551 0.052838 -0.865693,NaN NaN NaN NaN,0.2786 0.56842 -0.155763 0.7583,0.322479 -0.711867 -0.218971 -0.584212,0.279619 0.348478 -0.141977 0.8833,-0.398515 -0.587456 -0.364586 0.602626,-0.837908 -0.284541 -0.445348 0.136426,0.477214 -0.064224 -0.832829 -0.273014
0.525478 -0.245775 -0.305424 0.755105,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.689052 -0.179439 -0.680836 0.171674,NaN NaN NaN NaN,-0.010547 0.303462 0.232964 0.923865,NaN NaN NaN NaN,-0.103695 0.303386 -0.306873 -0.896121,0.223002 0.528967 -0.415928 0.705314,NaN NaN NaN NaN,NaN NaN NaN NaN,0.206642 -0.583367 -0.664965 -0.418096,0.497336 -0.009564 0.052491 -0.865916,NaN NaN NaN NaN,0.258399 0.57719 -0.158804 0.758197,0.327518 -0.707226 -0.213384 -0.589093,0.278469 0.337588 -0.143148 0.887693,-0.389259 -0.587955 -0.362332 0.60951,-0.848342 -0.281214 -0.434015 0.113424,0.467752 -0.091667 -0.839502 -0.260849
0.531475 -0.24064 -0.296169 0.756248,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.683333 -0.178855 -0.683885 0.182669,NaN NaN NaN NaN,0.001343 0.30098 0.23842 0.923345,NaN NaN NaN NaN,-0.106045 0.306818 -0.302179 -0.896273,0.225517 0.524657 -0.416474 0.707408,NaN NaN NaN NaN,NaN NaN NaN NaN,0.201902 -0.583643 -0.674428 -0.404653,0.497711 -0.034906 0.042468 -0.865599,NaN NaN NaN NaN,0.24477 0.581942 -0.16413 0.757953,0.325095 -0.699409 -0.205927 -0.602274,0.274135 0.332946 -0.144677 0.890543,-0.373752 -0.590291 -0.362095 0.617052,-0.85741 -0.28939 -0.412297 0.105421,0.456856 -0.118561 -0.846115 -0.247617
0.538045 -0.238823 -0.287112 0.75567,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.68046 -0.184518 -0.681283 0.196929,NaN NaN NaN NaN,0.013446 0.297961 0.244569 0.922618,NaN NaN NaN NaN,-0.114084 0.307357 -0.305036 -0.894131,0.227564 0.524408 -0.408278 0.711702,NaN NaN NaN NaN,NaN NaN NaN NaN,0.201483 -0.583928 -0.68354 -0.388851,0.496903 -0.061862 0.022996 -0.865293,NaN NaN NaN NaN,0.232937 0.585339 -0.168053 0.758206,0.316483 -0.690642 -0.201162 -0.618374,0.271553 0.340238 -0.149514 0.887774,-0.354604 -0.596475 -0.363908 0.621325,-0.866623 -0.309368 -0.373909 0.115962,0.442608 -0.144981 -0.853344 -0.234272
0.54623 -0.239379 -0.277324 0.753274,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.679674 -0.188248 -0.677911 0.207465,NaN NaN NaN NaN,0.024675 0.295213 0.251478 0.921411,NaN NaN NaN NaN,-0.122342 0.307569 -0.311405 -0.890764,0.230066 0.526214 -0.392202 0.718572,NaN NaN NaN NaN,NaN NaN NaN NaN,0.202444 -0.586468 -0.691402 -0.370182,0.493884 -0.089527 -0.004609 -0.864894,NaN NaN NaN NaN,0.231039 0.586554 -0.174435 0.756404,0.316261 -0.69011 -0.203897 -0.618186,0.268709 0.356093 -0.132796 0.885075,-0.345639 -0.597924 -0.378932 0.61598,-0.87635 -0.327397 -0.331324 0.122662,0.427521 -0.164995 -0.861877 -0.217189
0.557299 -0.239678 -0.264461 0.749688,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.677804 -0.192801 -0.675117 0.218235,NaN NaN NaN NaN,0.035562 0.292657 0.258879 0.91982,NaN NaN NaN NaN,-0.132713 0.308864 -0.320252 -0.88568,0.23314 0.528964 -0.368644 0.727972,NaN NaN NaN NaN,NaN NaN NaN NaN,0.204419 -0.589525 -0.698932 -0.349524,0.490903 -0.118204 -0.039897 -0.862236,NaN NaN NaN NaN,0.246048 0.580447 -0.188277 0.753056,0.306466 -0.699123 -0.196096 -0.615509,0.328246 0.300371 -0.133216 0.885599,-0.345938 -0.591414 -0.403752 0.606251,-0.884434 -0.339421 -0.297025 0.119776,0.413644 -0.185577 -0.868641 -0.199808
0.565574 -0.241355 -0.253328 0.746792,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.679816 -0.198712 -0.668804 0.225978,NaN NaN NaN NaN,0.046407 0.291836 0.266296 0.917477,NaN NaN NaN NaN,-0.148278 0.311235 -0.333483 -0.87746,0.236779 0.532455 -0.338634 0.738752,NaN NaN NaN NaN,NaN NaN NaN NaN,0.209242 -0.595426 -0.703295 -0.327203,0.487792 -0.148359 -0.082634 -0.856283,NaN NaN NaN NaN,0.255102 0.572235 -0.204956 0.751973,0.317438 -0.775129 -0.158465 -0.522778,0.315975 0.307429 -0.11245 0.890507,-0.337983 -0.589344 -0.422339 0.600059,-0.890961 -0.347428 -0.270765 0.110308,0.405717 -0.204348 -0.871692 -0.183817
0.579545 -0.248694 -0.23914 0.738303,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.683767 -0.203842 -0.66216 0.22903,NaN NaN NaN NaN,0.054534 0.290018 0.275433 0.914906,NaN NaN NaN NaN,-0.170668 0.317754 -0.353292 -0.863186,0.241377 0.535771 -0.304749 0.749543,NaN NaN NaN NaN,NaN NaN NaN NaN,0.22111 -0.605701 -0.702363 -0.301533,0.486057 -0.182674 -0.132483 -0.844291,NaN NaN NaN NaN,0.253642 0.562773 -0.221922 0.754787,0.423693 -0.692213 -0.335256 -0.478465,0.309314 0.308252 -0.120649 0.891487,-0.321745 -0.590452 -0.436418 0.597818,-0.894528 -0.359013 -0.238394 0.118731,0.404139 -0.219707 -0.87054 -0.174815
0.6103 -0.278127 -0.219781 0.708432,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.689052 -0.211132 -0.654319 0.229124,NaN NaN NaN NaN,0.05754 0.28847 0.286687 0.911748,NaN NaN NaN NaN,-0.205316 0.328004 -0.38737 -0.836781,0.246371 0.538307 -0.268346 0.759945,NaN NaN NaN NaN,NaN NaN NaN NaN,0.24551 -0.629684 -0.683886 -0.274815,0.485878 -0.222812 -0.188538 -0.823851,NaN NaN NaN NaN,0.298528 0.562273 -0.237671 0.73365,0.397689 -0.739004 -0.312064 -0.445346,0.315741 0.306685 -0.132831 0.888036,-0.304668 -0.599756 -0.445361 0.590867,-0.894818 -0.36874 -0.215135 0.130568,0.408201 -0.229803 -0.866026 -0.17482
0.601669 -0.284699 -0.227273 0.710836,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.683927 -0.224081 -0.650344 0.243071,NaN NaN NaN NaN,0.057555 0.287278 0.299086 0.908134,NaN NaN NaN NaN,-0.239502 0.335763 -0.430412 -0.802899,0.249393 0.53861 -0.22728 0.77204,NaN NaN NaN NaN,NaN NaN NaN NaN,0.257142 -0.635599 -0.677243 -0.266896,0.49153 -0.263857 -0.247094 -0.79229,NaN NaN NaN NaN,0.285452 0.548037 -0.239822 0.748771,0.298799 -0.754817 -0.211379 -0.544325,0.307837 0.313694 -0.133682 0.888235,-0.271141 -0.613076 -0.439905 0.597582,-0.896091 -0.367504 -0.224742 0.107017,0.417631 -0.231269 -0.86099 -0.175489
0.592237 -0.270863 -0.230074 0.723156,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.679264 -0.224745 -0.652932 0.248535,NaN NaN NaN NaN,0.055736 0.288264 0.311784 0.903653,NaN NaN NaN NaN,-0.238584 0.359294 -0.452084 -0.780773,0.250913 0.536301 -0.178722 0.7858,NaN NaN NaN NaN,NaN NaN NaN NaN,0.25589 -0.622639 -0.693613 -0.256402,0.493091 -0.303359 -0.299859 -0.758235,NaN NaN NaN NaN,0.286007 0.5607 -0.248641 0.736202,0.229287 -0.800421 -0.100249 -0.544706,0.306271 0.316768 -0.137249 0.887141,-0.252686 -0.626372 -0.436911 0.594068,-0.893586 -0.368955 -0.238861 0.091222,0.428835 -0.22528 -0.856847 -0.176532
0.613819 -0.268336 -0.21933 0.709307,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.680866 -0.222115 -0.654168 0.243211,NaN NaN NaN NaN,0.051487 0.292857 0.324948 0.897771,NaN NaN NaN NaN,-0.233093 0.387087 -0.460586 -0.763997,0.255349 0.524114 -0.122857 0.803123,NaN NaN NaN NaN,NaN NaN NaN NaN,0.276135 -0.617618 -0.700335 -0.227658,0.519189 -0.322805 -0.352611 -0.708453,NaN NaN NaN NaN,0.289069 0.57641 -0.256968 0.719832,0.297782 -0.824435 -0.149735 -0.457396,0.301837 0.319238 -0.141276 0.887143,-0.236156 -0.632495 -0.442465 0.590259,-0.887657 -0.375056 -0.252038 0.088735,0.441717 -0.208387 -0.854232 -0.178181
0.625308 -0.267928 -0.211249 0.70184,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.67496 -0.238766 -0.64944 0.256219,NaN NaN NaN NaN,0.04528 0.298658 0.337911 0.891386,NaN NaN NaN NaN,-0.247889 0.407285 -0.475332 -0.739412,0.275852 0.503408 -0.070705 0.815774,NaN NaN NaN NaN,NaN NaN NaN NaN,0.276609 -0.621336 -0.700438 -0.216369,0.534227 -0.334441 -0.389961 -0.671328,NaN NaN NaN NaN,0.260053 0.576487 -0.257987 0.730395,0.324321 -0.81071 -0.187177 -0.450034,0.292954 0.324404 -0.145444 0.887573,-0.219461 -0.638335 -0.451554 0.583494,-0.876001 -0.384417 -0.273037 0.101467,0.456262 -0.183985 -0.851422 -0.181812
0.615166 -0.260134 -0.211382 0.713595,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.666014 -0.246231 -0.653397 0.262427,NaN NaN NaN NaN,0.039097 0.300583 0.349478 0.886559,NaN NaN NaN NaN,-0.273135 0.416619 -0.494507 -0.712242,0.303664 0.48271 -0.018174 0.821249,NaN NaN NaN NaN,NaN NaN NaN NaN,0.285337 -0.613278 -0.710421 -0.194356,0.523027 -0.346054 -0.409369 -0.662651,NaN NaN NaN NaN,0.24485 0.594075 -0.254853 0.722616,0.317155 -0.806743 -0.177368 -0.465961,0.280944 0.333475 -0.151907 0.887011,-0.200683 -0.645313 -0.458335 0.577258,-0.861485 -0.394867 -0.295949 0.119742,0.472663 -0.153778 -0.846707 -0.189815
0.61299 -0.254994 -0.21061 0.717541,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.660922 -0.25824 -0.651128 0.269307,NaN NaN NaN NaN,0.032457 0.298398 0.360093 0.883311,NaN NaN NaN NaN,-0.300061 0.418491 -0.515008 -0.685271,0.323854 0.462548 0.040292 0.824345,NaN NaN NaN NaN,NaN NaN NaN NaN,0.290973 -0.607848 -0.718775 -0.170932,0.512327 -0.349493 -0.421183 -0.661801,NaN NaN NaN NaN,0.232287 0.605816 -0.257903 0.715902,0.326054 -0.818176 -0.164929 -0.443931,0.268477 0.347167 -0.161656 0.883891,-0.188721 -0.650176 -0.462949 0.57213,-0.848093 -0.396807 -0.330428 0.118744,0.491604 -0.119524 -0.83823 -0.203496
0.622107 -0.249908 -0.205933 0.712826,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.655504 -0.271709 -0.646641 0.279901,NaN NaN NaN NaN,0.025057 0.293758 0.370621 0.880749,NaN NaN NaN NaN,-0.322298 0.419808 -0.535065 -0.658476,0.334115 0.441554 0.10292 0.82632,NaN NaN NaN NaN,NaN NaN NaN NaN,0.294241 -0.60377 -0.725697 -0.149161,0.506129 -0.344222 -0.431458 -0.662713,NaN NaN NaN NaN,0.218096 0.617812 -0.259609 0.709468,0.340822 -0.815208 -0.176578 -0.4337,0.257096 0.3666 -0.174246 0.877009,-0.184211 -0.654514 -0.466164 0.566012,-0.829477 -0.39276 -0.378619 0.119811,0.512918 -0.082555 -0.82498 -0.222506
0.621404 -0.241513 -0.205275 0.716513,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.646984 -0.276829 -0.648856 0.289418,NaN NaN NaN NaN,0.017549 0.28771 0.381888 0.87811,NaN NaN NaN NaN,-0.337747 0.421668 -0.552622 -0.634611,0.334996 0.418432 0.167625 0.827402,NaN NaN NaN NaN,NaN NaN NaN NaN,0.303894 -0.58687 -0.740725 -0.120656,0.51268 -0.332119 -0.444919 -0.654908,NaN NaN NaN NaN,0.204389 0.62816 -0.261101 0.703894,0.344519 -0.802451 -0.188062 -0.449457,0.245282 0.39185 -0.18895 0.866365,-0.183899 -0.657339 -0.469948 0.559675,-0.808165 -0.3898 -0.422056 0.129592,0.536238 -0.041654 -0.806713 -0.244801
0.617157 -0.23239 -0.205191 0.723193,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.640607 -0.287551 -0.644429 0.302736,NaN NaN NaN NaN,0.010928 0.28081 0.394003 0.875093,NaN NaN NaN NaN,-0.348112 0.419217 -0.571972 -0.613125,0.332057 0.394836 0.231011 0.82491,NaN NaN NaN NaN,NaN NaN NaN NaN,0.312346 -0.56695 -0.756425 -0.093958,0.523699 -0.316594 -0.459542 -0.643684,NaN NaN NaN NaN,0.193748 0.63613 -0.263345 0.698892,0.362559 -0.784201 -0.219042 -0.453432,0.234062 0.420573 -0.20577 0.852052,-0.184493 -0.658978 -0.472555 0.555339,-0.784606 -0.384356 -0.46628 0.138735,0.56155 0.005119 -0.78343 -0.266218
0.619217 -0.224789 -0.201214 0.72495,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.636814 -0.295992 -0.639151 0.313598,NaN NaN NaN NaN,0.005535 0.272823 0.406558 0.871922,NaN NaN NaN NaN,-0.353432 0.416343 -0.591345 -0.593342,0.326957 0.370505 0.291018 0.819228,NaN NaN NaN NaN,NaN NaN NaN NaN,0.318438 -0.552613 -0.766995 -0.070244,0.535502 -0.298936 -0.474987 -0.63108,NaN NaN NaN NaN,0.184576 0.643282 -0.26513 0.694137,0.379615 -0.7709 -0.239267 -0.45206,0.220956 0.44915 -0.224401 0.836114,-0.184058 -0.663324 -0.469527 0.552873,-0.75321 -0.370272 -0.522975 0.148562,0.587143 0.051206 -0.75492 -0.28764
0.616416 -0.217938 -0.198517 0.730154,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.630692 -0.294094 -0.64369 0.318433,NaN NaN NaN NaN,0.000783 0.263675 0.419172 0.868775,NaN NaN NaN NaN,-0.355839 0.412983 -0.611347 -0.573653,0.322626 0.347595 0.346029 0.809539,NaN NaN NaN NaN,NaN NaN NaN NaN,0.325168 -0.54286 -0.772897 -0.046894,0.544336 -0.282132 -0.490175 -0.619539,NaN NaN NaN NaN,0.175086 0.650556 -0.266386 0.689319,0.384195 -0.772766 -0.230121 -0.449746,0.208151 0.476747 -0.243923 0.818466,-0.181967 -0.670064 -0.46066 0.552897,-0.717787 -0.36981 -0.56112 0.182118,0.608081 0.088552 -0.724809 -0.311524
0.604973 -0.210852 -0.197517 0.741982,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.622021 -0.30546 -0.640115 0.331716,NaN NaN NaN NaN,-0.00283 0.253912 0.431267 0.865753,NaN NaN NaN NaN,-0.353699 0.413934 -0.628678 -0.555264,0.318229 0.324554 0.396351 0.797684,NaN NaN NaN NaN,NaN NaN NaN NaN,0.331125 -0.535348 -0.776628 -0.024672,0.549016 -0.267768 -0.504093 -0.61055,NaN NaN NaN NaN,0.159133 0.659474 -0.261418 0.686609,0.383847 -0.777804 -0.211932 -0.450297,0.195785 0.502248 -0.263691 0.799926,-0.179398 -0.681686 -0.44471 0.552589,-0.689389 -0.383518 -0.572991 0.222121,0.620779 0.115858 -0.699166 -0.335227
0.596183 -0.203699 -0.192753 0.752276,NaN NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN NaN,-0.61514 -0.3219 -0.63156 0.345131,NaN NaN NaN NaN,-0.004706 0.244749 0.442192 0.862868,NaN NaN NaN NaN,-0.34742 0.419483 -0.641947 -0.539664,0.31493 0.302419 0.441549 0.783834,NaN NaN NaN NaN,NaN NaN NaN NaN,0.336476 -0.528358 -0.779491 -0.003846,0.550647 -0.25481 -0.51701 -0.603788,NaN NaN NaN NaN,0.138729 0.66894 -0.250736 0.685861,0.388663 -0.776875 -0.205991 -0.450526,0.178839 0.525266 -0.279915 0.783428,-0.17435 -0.698555 -0.419698 0.5527,-0.671656 -0.386404 -0.584845 0.239846,0.627724 0.138793 -0.68222 -0.348245
