Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-26.143 36.5816 67.5168	-24.5752 39.3984 66.8809	-24.5973 43.0437 66.8593	-25.1151 46.6478 67.0368	-26.2254 50.1147 67.2281	-30.4752 58.7687 67.9256	-32.7042 63.2551 67.7559	-30.3653 55.6651 66.7172	-31.1789 57.6805 61.1155	-29.6322 46.1936 56.1102	-34.0041 38.0833 55.6272	-29.9049 55.6997 69.0923	-30.5939 57.7357 74.7032	-29.7948 46.2651 79.9167	-36.4267 39.8694 80.4063	-27.2484 35.4168 64.1402	-30.7137 19.6077 63.3297	-29.4387 3.43746 62.3667	-24.9202 35.653 70.926	-24.3731 19.4882 69.9284	-21.7125 3.58119 67.9491	
-26.1231 36.5606 67.5928	-24.5582 39.3776 66.9504	-24.5834 43.0228 66.9221	-25.1045 46.6267 67.0938	-26.22 50.0921 67.2822	-30.4864 58.7388 67.9694	-32.7335 63.2154 67.7815	-30.3677 55.6357 66.7604	-31.1522 57.6443 61.1522	-29.6017 46.1506 56.1638	-33.9896 38.0494 55.671	-29.9145 55.6704 69.1369	-30.6265 57.6769 74.7556	-29.7964 46.1826 79.9116	-36.3806 39.7292 80.2676	-27.2182 35.3818 64.2176	-30.8451 19.611 63.3664	-29.4486 3.45128 62.3967	-24.9072 35.6463 71.0083	-24.3277 19.4868 69.9463	-21.7098 3.57481 67.9502	
-26.1178 36.5428 67.677	-24.553 39.3586 67.0292	-24.5792 43.0038 66.9928	-25.1027 46.6077 67.1555	-26.2217 50.0724 67.3366	-30.501 58.7144 68.002	-32.7684 63.1801 67.7999	-30.3745 55.6104 66.7962	-31.133 57.6173 61.1838	-29.5573 46.1158 56.2213	-33.9466 38.0168 55.7051	-29.9291 55.6478 69.1741	-30.6563 57.6214 74.8025	-29.7995 46.0989 79.8908	-36.2958 39.5517 80.1293	-27.2027 35.3514 64.303	-31.005 19.6251 63.3955	-29.4719 3.47752 62.4299	-24.9108 35.6413 71.0991	-24.2792 19.4886 69.9657	-21.7078 3.5715 67.9501	
-26.1125 36.5303 67.7616	-24.5461 39.3451 67.1133	-24.5755 42.9902 67.0702	-25.1059 46.5936 67.2227	-26.2289 50.0575 67.3926	-30.5199 58.6962 68.0247	-32.8073 63.1512 67.8112	-30.3857 55.5898 66.8258	-31.1196 57.6001 61.2113	-29.4978 46.0899 56.284	-33.8739 37.986 55.7334	-29.9489 55.6327 69.2052	-30.6894 57.5786 74.8415	-29.8042 46.024 79.8515	-36.1675 39.3445 79.9876	-27.1837 35.3306 64.3862	-31.1949 19.6596 63.4248	-29.5098 3.526 62.478	-24.9188 35.6374 71.1906	-24.2412 19.491 69.9943	-21.7061 3.57132 67.9535	
-26.1076 36.5295 67.8392	-24.537 39.3435 67.197	-24.5705 42.9884 67.1507	-25.1095 46.5909 67.2949	-26.2385 50.0535 67.4516	-30.5457 58.687 68.043	-32.8517 63.1318 67.8176	-30.4016 55.5777 66.8529	-31.1152 57.5894 61.2362	-29.4346 46.0722 56.3449	-33.7816 37.9555 55.756	-29.9749 55.6274 69.234	-30.7339 57.5563 74.8737	-29.8106 45.9654 79.7922	-35.9944 39.1182 79.8467	-27.165 35.3297 64.4595	-31.413 19.7236 63.4589	-29.5534 3.6079 62.5347	-24.9289 35.6367 71.2734	-24.2135 19.4959 70.0245	-21.7019 3.57558 67.9599	
-26.1013 36.5383 67.9065	-24.5256 39.3522 67.2769	-24.5626 42.9972 67.2336	-25.11 46.5985 67.3744	-26.2473 50.059 67.5176	-30.5776 58.684 68.0628	-32.8994 63.1196 67.8192	-30.42 55.5718 66.8819	-31.1139 57.5828 61.2625	-29.3774 46.0622 56.3991	-33.6773 37.9232 55.7732	-30.006 55.629 69.2651	-30.7973 57.5527 74.9021	-29.8224 45.921 79.7132	-35.7764 38.8728 79.7118	-27.1449 35.3462 64.5198	-31.6589 19.8166 63.4959	-29.6055 3.72362 62.5854	-24.9383 35.6375 71.344	-24.2151 19.4994 70.0659	-21.698 3.58389 67.9708	
-26.0906 36.5514 67.9636	-24.5091 39.3664 67.3535	-24.5495 43.0114 67.3198	-25.1062 46.6113 67.4624	-26.2545 50.0687 67.5919	-30.6149 58.6815 68.0859	-32.9525 63.1073 67.8162	-30.4396 55.567 66.9139	-31.1102 57.5733 61.29	-29.3194 46.0513 56.4496	-33.5644 37.8863 55.7864	-30.0421 55.6314 69.2997	-30.8827 57.5584 74.9285	-29.8306 45.8838 79.618	-35.5158 38.6173 79.5795	-27.1194 35.3749 64.5669	-31.9361 19.9378 63.5235	-29.6705 3.8721 62.6352	-24.9447 35.6347 71.4026	-24.2447 19.4965 70.1131	-21.6966 3.5911 67.9792	
-26.0862 36.5637 68.0166	-24.496 39.3789 67.4308	-24.5373 43.024 67.4109	-25.1014 46.6225 67.5583	-26.2617 50.0764 67.6738	-30.6562 58.675 68.1109	-33.008 63.0911 67.809	-30.4598 55.5586 66.9471	-31.1013 57.5595 61.3179	-29.2583 46.038 56.4961	-33.4456 37.8463 55.797	-30.0836 55.6294 69.3362	-30.9885 57.5608 74.9534	-29.8352 45.8467 79.5188	-35.2182 38.3538 79.4546	-27.0962 35.4065 64.6076	-32.2171 20.0686 63.5502	-29.7449 4.03145 62.6977	-24.9632 35.6272 71.4578	-24.2862 19.4892 70.1535	-21.7024 3.5951 67.9783	
-26.0977 36.5725 68.0616	-24.4957 39.3867 67.5032	-24.5348 43.0319 67.4983	-25.1021 46.6296 67.6517	-26.2739 50.08 67.754	-30.703 58.6636 68.1344	-33.067 63.0706 67.7962	-30.484 55.5461 66.9775	-31.089 57.5392 61.3415	-29.1909 46.0194 56.5369	-33.3198 37.8011 55.8051	-30.1317 55.6219 69.3701	-31.1067 57.5508 74.9764	-29.8349 45.8051 79.4278	-34.8833 38.0829 79.3411	-27.0834 35.4358 64.6387	-32.4885 20.1955 63.5834	-29.8248 4.18501 62.8105	-25.0045 35.6152 71.5067	-24.3349 19.4787 70.1805	-21.712 3.59612 67.9685	
-26.1221 36.5777 68.1017	-24.5076 39.3898 67.5701	-24.5434 43.0351 67.5795	-25.1129 46.6322 67.7381	-26.2948 50.0796 67.8277	-30.7549 58.6493 68.1542	-33.1301 63.0472 67.7786	-30.5143 55.5313 67.0029	-31.0739 57.508 61.3565	-29.1169 45.9885 56.5747	-33.1826 37.7416 55.8103	-30.1863 55.6107 69.3988	-31.2333 57.525 74.9972	-29.8431 45.7535 79.3439	-34.5352 37.8101 79.2359	-27.0832 35.4605 64.6654	-32.7158 20.3016 63.6271	-29.9019 4.31152 62.974	-25.0596 35.6004 71.5508	-24.3894 19.4659 70.2012	-21.7255 3.59526 67.9526	
-26.1588 36.5765 68.1377	-24.5336 39.3872 67.6319	-24.5677 43.0324 67.6521	-25.1396 46.629 67.8136	-26.3298 50.0738 67.892	-30.8156 58.6318 68.169	-33.1994 63.0215 67.7544	-30.5554 55.5138 67.022	-31.0576 57.4697 61.3629	-29.0396 45.9477 56.6127	-33.0361 37.6707 55.8101	-30.2515 55.5954 69.421	-31.3658 57.4799 75.0165	-29.8537 45.6895 79.2701	-34.1774 37.5399 79.1471	-27.0898 35.4742 64.6882	-32.8874 20.3759 63.6776	-29.9693 4.39839 63.1943	-25.131 35.584 71.5929	-24.4562 19.4509 70.2282	-21.7349 3.5954 67.9422	
-26.206 36.5696 68.1747	-24.5748 39.3807 67.6909	-24.6097 43.0259 67.7164	-25.183 46.6223 67.8772	-26.3796 50.0651 67.9448	-30.8862 58.6135 68.1753	-33.2768 62.9958 67.7223	-30.6078 55.496 67.0314	-31.0458 57.4297 61.3594	-28.9619 45.9 56.6566	-32.8767 37.5884 55.8101	-30.3282 55.5786 69.4334	-31.5041 57.4187 75.0311	-29.867 45.6149 79.2004	-33.8192 37.2789 79.0751	-27.1037 35.4752 64.714	-32.9887 20.409 63.729	-30.0383 4.43218 63.4724	-25.2123 35.5692 71.6377	-24.5376 19.4368 70.265	-21.7423 3.59985 67.94	
-26.2592 36.5564 68.2118	-24.6278 39.3704 67.7457	-24.6674 43.0155 67.7715	-25.2444 46.6116 67.9279	-26.4461 50.0527 67.9846	-30.9684 58.594 68.171	-33.3627 62.9702 67.6804	-30.6732 55.4772 67.0292	-31.0429 57.3897 61.3452	-28.8884 45.846 56.7088	-32.7057 37.4944 55.812	-30.4186 55.5596 69.4339	-31.6506 57.3489 75.036	-29.8853 45.5373 79.1305	-33.4679 37.0357 79.0219	-27.1257 35.4654 64.7421	-33.009 20.3975 63.7718	-30.1359 4.40457 63.7904	-25.2939 35.5528 71.6819	-24.6399 19.4194 70.3104	-21.7506 3.6062 67.9392	
-26.3354 36.5393 68.2414	-24.7049 39.3565 67.7916	-24.7484 43.0016 67.8167	-25.3256 46.5979 67.9676	-26.5307 50.038 68.0124	-31.0645 58.5741 68.1532	-33.4592 62.9458 67.6262	-30.7546 55.4574 67.015	-31.0551 57.3489 61.3198	-28.8231 45.7884 56.763	-32.5379 37.3958 55.8194	-30.5234 55.5405 69.422	-31.8055 57.2791 75.0288	-29.903 45.4657 79.0557	-33.1278 36.8215 78.9914	-27.1723 35.4509 64.7636	-32.9441 20.3388 63.8116	-30.2854 4.31219 64.1406	-25.3963 35.5334 71.718	-24.7634 19.398 70.36	-21.7604 3.61364 67.9384	
-26.4232 36.5198 68.2694	-24.7934 39.3397 67.8342	-24.8403 42.9847 67.8576	-25.42 46.5808 68.0018	-26.6281 50.0201 68.0325	-31.1692 58.5529 68.1226	-33.5597 62.9223 67.5581	-30.847 55.4351 66.991	-31.0815 57.3016 61.2845	-28.7706 45.7242 56.8104	-32.3924 37.2936 55.8439	-30.6373 55.5213 69.3999	-31.9628 57.2192 75.009	-29.9187 45.4096 78.9777	-32.7991 36.6445 78.9812	-27.2345 35.4343 64.7846	-32.7966 20.2417 63.8656	-30.4868 4.16998 64.4922	-25.507 35.5111 71.7512	-24.9 19.3729 70.4158	-21.7649 3.62348 67.9346	
-26.5272 36.4919 68.2975	-24.8974 39.3134 67.8733	-24.9447 42.9585 67.891	-25.5232 46.5552 68.025	-26.732 49.9943 68.0399	-31.276 58.526 68.0773	-33.6588 62.8945 67.4747	-30.9444 55.4059 66.9549	-31.1267 57.2444 61.2374	-28.7452 45.6521 56.8395	-32.2903 37.1867 55.8939	-30.753 55.4973 69.3651	-32.1145 57.172 74.9726	-29.9292 45.372 78.894	-32.4812 36.5063 78.9947	-27.3155 35.4066 64.8074	-32.5803 20.1041 63.9657	-30.7267 3.9839 64.8219	-25.632 35.483 71.7847	-25.0566 19.3412 70.4792	-21.7684 3.63367 67.9315	
-26.6293 36.4617 68.316	-25.005 39.2894 67.9121	-25.0553 42.9344 67.9202	-25.6284 46.5325 68.0401	-26.8382 49.9713 68.0368	-31.385 58.5015 68.0188	-33.7547 62.8716 67.3774	-31.0449 55.3783 66.9077	-31.1947 57.1773 61.1767	-28.7849 45.5722 56.8284	-32.2648 37.0707 55.9674	-30.8697 55.4768 69.3189	-32.2584 57.1375 74.9239	-29.9346 45.3506 78.8049	-32.166 36.4008 79.0247	-27.3868 35.3833 64.817	-32.386 19.9853 64.1046	-30.9118 3.83832 65.1672	-25.7583 35.4463 71.8075	-25.2578 19.2972 70.5618	-21.7733 3.64562 67.9325	
-26.7441 36.4145 68.3539	-25.1222 39.2457 67.9652	-25.1729 42.8907 67.9555	-25.7384 46.4907 68.0523	-26.9443 49.9308 68.0258	-31.4833 58.4648 67.9445	-33.8379 62.8369 67.2628	-31.1384 55.337 66.8475	-31.2698 57.0923 61.1026	-28.8773 45.4696 56.7919	-32.343 36.9509 56.0524	-30.9795 55.4445 69.2595	-32.3936 57.1084 74.8572	-29.937 45.3427 78.7207	-31.8731 36.3289 79.0783	-27.4693 35.3361 64.848	-32.2143 19.8532 64.2498	-30.9148 3.69539 65.3751	-25.9009 35.3992 71.8523	-25.5044 19.2422 70.6742	-21.7789 3.66472 67.937	
-26.8581 36.3525 68.3968	-25.2348 39.1847 68.0219	-25.2848 42.8297 67.9923	-25.845 46.4311 68.0622	-27.0449 49.8729 68.008	-31.5691 58.4138 67.8531	-33.9051 62.7898 67.1333	-31.2219 55.28 66.7742	-31.3442 56.9874 61.0147	-29.022 45.3347 56.7468	-32.5452 36.8296 56.1347	-31.0792 55.3994 69.1866	-32.5179 57.0711 74.7757	-29.9319 45.3373 78.6519	-31.6076 36.2786 79.1598	-27.551 35.2726 64.8849	-32.0881 19.7243 64.3748	-30.8368 3.55854 65.4377	-26.0458 35.3388 71.903	-25.8203 19.1716 70.8233	-21.7874 3.69622 67.9467	
-26.9763 36.2903 68.4182	-25.3462 39.1221 68.0709	-25.391 42.767 68.0283	-25.9418 46.3702 68.0748	-27.1352 49.8137 67.9902	-31.6438 58.3609 67.751	-33.9557 62.7426 66.9889	-31.2935 55.2204 66.693	-31.4028 56.8719 60.9169	-29.2214 45.1733 56.7006	-32.8814 36.7184 56.2052	-31.1692 55.3535 69.1057	-32.6372 57.0282 74.6863	-29.927 45.3361 78.6031	-31.3792 36.2489 79.2665	-27.6367 35.2261 64.8952	-31.9396 19.6087 64.4715	-30.7487 3.42963 65.3917	-26.1988 35.2609 71.9276	-26.2115 19.082 71.0117	-21.802 3.74221 67.9661	
-27.0953 36.2385 68.4207	-25.452 39.0676 68.115	-25.4835 42.7126 68.0704	-26.0193 46.3182 68.1014	-27.2072 49.7627 67.9846	-31.7025 58.3137 67.6505	-33.9871 62.6993 66.8313	-31.3465 55.1662 66.6154	-31.4277 56.7552 60.8213	-29.4678 44.9944 56.6698	-33.3481 36.6328 56.2783	-31.2443 55.3142 69.0282	-32.7506 56.9924 74.5975	-29.9279 45.3489 78.5794	-31.1923 36.2458 79.3914	-27.7304 35.2117 64.882	-31.7827 19.5253 64.55	-30.6839 3.33125 65.3078	-26.3506 35.1715 71.926	-26.6718 18.984 71.2509	-21.8275 3.81956 67.9948	
-27.2066 36.2018 68.3985	-25.5466 39.0264 68.1471	-25.5596 42.6716 68.1127	-26.0766 46.2801 68.1383	-27.2591 49.7253 67.9912	-31.7413 58.2789 67.563	-33.9949 62.6663 66.6704	-31.3793 55.1248 66.5505	-31.4189 56.6447 60.7375	-29.7605 44.8103 56.6645	-33.9485 36.5943 56.3745	-31.2994 55.2875 68.9632	-32.8533 56.9752 74.5166	-29.9518 45.3776 78.5751	-31.0582 36.2679 79.5308	-27.8227 35.2323 64.8403	-31.6453 19.4865 64.611	-30.6634 3.28011 65.2568	-26.4914 35.0776 71.8921	-27.1967 18.8916 71.5612	-21.874 3.94702 68.0458	
-27.3024 36.1839 68.3676	-25.6254 39.0029 68.1717	-25.6183 42.6483 68.156	-26.1166 46.2593 68.1852	-27.2931 49.7052 68.0102	-31.761 58.2612 67.4894	-33.9851 62.645 66.5095	-31.3937 55.1005 66.4995	-31.3875 56.5441 60.6669	-30.0932 44.6324 56.6884	-34.687 36.6333 56.497	-31.3352 55.2779 68.9118	-32.9446 56.9875 74.4427	-29.9987 45.4335 78.5925	-30.9864 36.3243 79.6748	-27.9009 35.2744 64.7907	-31.5448 19.4853 64.6447	-30.6719 3.27089 65.2447	-26.6161 35.0006 71.8474	-27.7834 18.8382 71.9374	-21.959 4.1551 68.128	
-27.3792 36.1763 68.3522	-25.685 38.9878 68.2022	-25.6595 42.6331 68.2038	-26.142 46.2463 68.238	-27.3103 49.6936 68.0381	-31.7592 58.2538 67.4309	-33.9517 62.6313 66.3563	-31.3885 55.0871 66.4617	-31.343 56.4564 60.6114	-30.4623 44.4709 56.7429	-35.5567 36.7793 56.6325	-31.3509 55.2777 68.8735	-33.024 57.0315 74.3714	-30.0698 45.5185 78.6276	-30.9819 36.4147 79.8168	-27.9521 35.3102 64.7603	-31.4842 19.4954 64.6527	-30.6832 3.27699 65.2442	-26.7293 34.9503 71.8242	-28.4106 18.8422 72.3674	-22.0927 4.44625 68.2601	
-27.44 36.1739 68.3628	-25.7264 38.9752 68.2476	-25.6821 42.6204 68.2576	-26.1497 46.2355 68.2926	-27.3065 49.6853 68.0706	-31.7281 58.2538 67.3848	-33.8875 62.6219 66.2096	-31.3564 55.0819 66.4329	-31.2744 56.3757 60.5659	-30.8554 44.3224 56.8327	-36.5343 37.0513 56.7573	-31.3406 55.283 68.8441	-33.0908 57.1035 74.2962	-30.1648 45.6321 78.6824	-31.0512 36.538 79.962	-27.9781 35.3316 64.7598	-31.4312 19.4995 64.6377	-30.6854 3.27855 65.2327	-26.8368 34.9244 71.8348	-29.0401 18.901 72.8312	-22.2707 4.79261 68.4544	
-27.4721 36.1702 68.3904	-25.7388 38.9605 68.305	-25.6793 42.6054 68.3147	-26.1376 46.2218 68.3433	-27.2813 49.6746 68.1005	-31.6688 58.2544 67.3421	-33.7937 62.6114 66.0671	-31.2983 55.0779 66.4053	-31.183 56.2994 60.5233	-31.2618 44.1746 57.0054	-37.6166 37.4877 56.8394	-31.3046 55.2878 68.8157	-33.1411 57.1847 74.2131	-30.2697 45.7627 78.7613	-31.1931 36.6823 80.1102	-27.9613 35.3362 64.7785	-31.3815 19.4973 64.6106	-30.6826 3.2747 65.2157	-26.9292 34.9121 71.8693	-29.6481 19.0006 73.2928	-22.488 5.1533 68.7088	
-27.4924 36.1658 68.4339	-25.7371 38.9431 68.3795	-25.66 42.5877 68.3861	-26.1077 46.2055 68.4049	-27.2372 49.6612 68.1383	-31.5861 58.2533 67.3011	-33.6665 62.6042 65.935	-31.216 55.0724 66.3793	-31.0511 56.2233 60.4843	-31.7144 44.0396 57.2421	-38.7195 38.0451 56.8952	-31.2489 55.2905 68.7888	-33.1761 57.257 74.1294	-30.3949 45.8902 78.8679	-31.408 36.8275 80.2707	-27.9235 35.3352 64.8139	-31.3193 19.4917 64.5976	-30.6791 3.26705 65.213	-27.0208 34.904 71.9218	-30.2246 19.1212 73.72	-22.7122 5.50006 69.0235	
-27.4994 36.1614 68.5061	-25.7242 38.9264 68.4861	-25.6288 42.5706 68.4868	-26.0635 46.19 68.49	-27.1755 49.6489 68.1928	-31.4769 58.2549 67.259	-33.5054 62.6025 65.807	-31.1065 55.0689 66.3551	-30.8825 56.1599 60.4507	-32.2367 43.9628 57.4858	-39.8528 38.7812 56.965	-31.1733 55.2968 68.763	-33.195 57.3139 74.0495	-30.5522 46.0026 78.9957	-31.6916 36.9625 80.4463	-27.8638 35.3323 64.8785	-31.2475 19.487 64.6126	-30.6834 3.25913 65.2188	-27.1066 34.8978 72.0032	-30.7547 19.2479 74.093	-22.9095 5.81776 69.3906	
-27.4848 36.1572 68.5984	-25.6904 38.9099 68.6125	-25.5774 42.5535 68.6067	-26.0007 46.1742 68.5922	-27.0935 49.636 68.2585	-31.3392 58.2573 67.2168	-33.3047 62.6054 65.6823	-30.97 55.0651 66.3343	-30.6946 56.1144 60.4245	-32.8474 43.9315 57.9075	-41.0236 39.7431 57.0512	-31.0727 55.3052 68.7397	-33.1899 57.3573 73.9752	-30.7207 46.1009 79.1318	-32.0241 37.0906 80.6289	-27.7765 35.3245 64.965	-31.1801 19.4847 64.633	-30.6861 3.25379 65.2177	-27.1763 34.8968 72.105	-31.2113 19.371 74.3992	-23.0685 6.07652 69.8188	
-27.4504 36.1646 68.7203	-25.6409 38.9069 68.7708	-25.5104 42.55 68.7544	-25.9199 46.1721 68.7145	-26.993 49.6356 68.3381	-31.1824 58.2689 67.1746	-33.0788 62.6209 65.5657	-30.8119 55.0702 66.3164	-30.4989 56.0854 60.4025	-33.5383 44.0208 58.2574	-42.1847 40.9788 57.2029	-30.9553 55.3243 68.7183	-33.1638 57.402 73.9057	-30.9143 46.1942 79.2647	-32.4068 37.224 80.8245	-27.6666 35.3288 65.0823	-31.1089 19.4991 64.6774	-30.701 3.26459 65.2275	-27.2268 34.907 72.2344	-31.6046 19.4924 74.6467	-23.2 6.28674 70.2876	
-27.4154 36.1771 68.88	-25.591 38.9089 68.9581	-25.4422 42.5511 68.9242	-25.8368 46.1743 68.8508	-26.8866 49.6396 68.4282	-31.0089 58.287 67.1365	-32.8275 62.6437 65.4522	-30.6411 55.0808 66.3059	-30.3139 56.0834 60.3907	-34.2714 44.2394 58.533	-43.2536 42.4463 57.424	-30.8239 55.3517 68.7033	-33.1171 57.4632 73.84	-31.1293 46.3006 79.3932	-32.8287 37.3794 81.0211	-27.5588 35.3276 65.2415	-31.0385 19.5086 64.7484	-30.7109 3.27045 65.2437	-27.2744 34.9327 72.403	-31.9371 19.6064 74.8441	-23.3123 6.44042 70.807	
-27.3729 36.1967 69.0614	-25.5337 38.918 69.1586	-25.3672 42.5592 69.1026	-25.7479 46.183 68.9922	-26.7719 49.6502 68.5242	-30.8182 58.3145 67.1113	-32.5553 62.679 65.3625	-30.4602 55.0998 66.3096	-30.1586 56.1228 60.3965	-34.9865 44.5793 58.7132	-44.1463 44.1103 57.7111	-30.6747 55.3898 68.7021	-33.0494 57.5547 73.7792	-31.3642 46.4248 79.4957	-33.2769 37.562 81.204	-27.4502 35.3254 65.4262	-30.9641 19.5171 64.8376	-30.7133 3.27567 65.2633	-27.3084 34.9737 72.5942	-32.2006 19.7157 75.0138	-23.4045 6.53621 71.414	
-27.3347 36.2246 69.2567	-25.4816 38.9359 69.3649	-25.2986 42.5758 69.2829	-25.6676 46.1994 69.1337	-26.6629 49.669 68.623	-30.6206 58.3553 67.0989	-32.2717 62.7286 65.2901	-30.2827 55.131 66.3276	-30.0323 56.2245 60.4247	-35.6091 45.0226 58.7486	-44.7767 45.8604 58.1339	-30.5174 55.443 68.7154	-32.9565 57.674 73.7331	-31.6032 46.5631 79.5735	-33.7407 37.7673 81.3598	-27.3529 35.3246 65.6276	-30.8893 19.5253 64.942	-30.7173 3.28073 65.2801	-27.34 35.0296 72.7996	-32.3999 19.815 75.1467	-23.4841 6.58025 72.0844	
-27.2951 36.2582 69.4663	-25.4306 38.9617 69.5775	-25.233 42.6001 69.4676	-25.5918 46.223 69.2805	-26.5565 49.6954 68.7322	-30.4177 58.4075 67.1112	-31.9766 62.7885 65.24	-30.1078 55.1736 66.3692	-29.8831 56.3798 60.4872	-36.1118 45.5535 58.6465	-45.0985 47.6417 58.7095	-30.3533 55.5083 68.7529	-32.842 57.8161 73.7111	-31.8538 46.7127 79.6382	-34.2306 37.9924 81.4913	-27.2645 35.3257 65.8456	-30.8023 19.5309 65.0686	-30.7264 3.28385 65.3035	-27.3581 35.0952 73.0193	-32.5243 19.8976 75.2412	-23.5448 6.57672 72.8015	
-27.2578 36.2946 69.6878	-25.3867 38.9937 69.7937	-25.1748 42.6304 69.6566	-25.5195 46.2528 69.436	-26.4513 49.7291 68.8563	-30.2108 58.4701 67.1539	-31.6726 62.8569 65.2189	-29.9316 55.2279 66.4363	-29.6986 56.5653 60.5831	-36.5027 46.149 58.4388	-45.111 49.2888 59.5182	-30.1859 55.5821 68.8162	-32.7148 57.9619 73.7196	-32.1026 46.8648 79.709	-34.7379 38.2269 81.5977	-27.1935 35.3297 66.076	-30.7111 19.5355 65.2029	-30.7338 3.28687 65.3101	-27.3599 35.1635 73.2502	-32.5697 19.959 75.3179	-23.5898 6.53162 73.5586	
-27.2421 36.3405 69.9228	-25.3602 39.0323 70.0209	-25.1244 42.6663 69.8553	-25.4424 46.2889 69.6012	-26.3386 49.7702 68.9959	-29.9955 58.5419 67.2287	-31.3604 62.9338 65.2354	-29.7442 55.294 66.5268	-29.4784 56.7632 60.7067	-36.8187 46.8083 58.1744	-44.8616 50.7494 60.389	-30.0126 55.6609 68.9032	-32.5817 58.0996 73.7566	-32.3573 47.0076 79.7824	-35.2732 38.4616 81.6769	-27.1476 35.3406 66.3212	-30.6214 19.5424 65.3506	-30.7386 3.29388 65.32	-27.3833 35.2441 73.4947	-32.5351 19.9967 75.3839	-23.6208 6.45136 74.3408	
-27.1839 36.3723 70.1276	-25.2982 39.0616 70.221	-25.0462 42.6937 70.038	-25.3476 46.3164 69.765	-26.2081 49.8037 69.143	-29.7599 58.6093 67.3306	-31.0259 63.0086 65.2891	-29.5334 55.3584 66.6341	-29.21 56.9576 60.8513	-37.0348 47.468 58.0029	-44.3455 52.0371 61.2895	-29.8227 55.7301 69.0073	-32.4474 58.2109 73.8093	-32.6084 47.136 79.8684	-35.8195 38.6891 81.7299	-27.0654 35.348 66.5336	-30.5279 19.5523 65.4852	-30.7469 3.3055 65.3335	-27.3523 35.3002 73.7057	-32.4178 20.0087 75.4677	-23.6363 6.34095 75.1402	
-27.1366 36.4013 70.3592	-25.2418 39.0843 70.4539	-24.9652 42.7137 70.2536	-25.2404 46.3366 69.9582	-26.0632 49.8296 69.3171	-29.508 58.6665 67.4511	-30.6784 63.0769 65.3769	-29.3003 55.4136 66.7582	-28.9223 57.1468 61.0175	-37.2166 48.2246 57.7021	-43.6519 53.0248 62.2487	-29.6219 55.7883 69.1269	-32.3112 58.3022 73.8756	-32.847 47.2717 79.9939	-36.3619 38.926 81.7603	-26.9845 35.352 66.7737	-30.4421 19.5623 65.6222	-30.7539 3.31882 65.3399	-27.3464 35.3545 73.9426	-32.2303 19.9891 75.5689	-23.6377 6.20386 75.9707	
-27.0883 36.4177 70.5833	-25.1794 39.0902 70.6897	-24.8738 42.7167 70.479	-25.1196 46.3403 70.1658	-25.9031 49.8393 69.5089	-29.237 58.7081 67.5932	-30.3132 63.1338 65.5006	-29.0476 55.4537 66.9017	-28.599 57.3204 61.2081	-37.3174 48.9753 57.5013	-42.8213 53.8153 63.1054	-29.4041 55.8302 69.2651	-32.161 58.3821 73.9544	-33.1033 47.3882 80.0893	-36.9231 39.1608 81.7762	-26.8872 35.3437 67.0075	-30.3807 19.5704 65.7465	-30.7655 3.33066 65.3551	-27.3593 35.3959 74.1698	-31.9932 19.9427 75.6924	-23.6299 6.05559 76.8027	
-27.0212 36.4154 70.7978	-25.0986 39.077 70.9275	-24.7662 42.7009 70.7119	-24.9819 46.3251 70.3846	-25.7253 49.8308 69.716	-28.9484 58.7308 67.7564	-29.9359 63.1748 65.6588	-28.7749 55.4759 67.063	-28.2353 57.4694 61.4206	-37.3145 49.6668 57.4106	-41.9199 54.3935 63.8584	-29.1697 55.852 69.4204	-31.9964 58.4417 74.047	-33.3478 47.5053 80.2083	-37.4758 39.4012 81.7601	-26.7557 35.3203 67.2327	-30.3357 19.5758 65.8579	-30.7756 3.33987 65.3789	-27.3695 35.4154 74.3838	-31.6859 19.864 75.8393	-23.6145 5.87546 77.6283	
-26.9343 36.394 71.0085	-24.9982 39.044 71.171	-24.6401 42.6654 70.9562	-24.8273 46.2902 70.6178	-25.5302 49.8028 69.942	-28.6415 58.7352 67.9494	-29.5456 63.202 65.8626	-28.4823 55.481 67.2495	-27.8512 57.5918 61.6595	-37.1916 50.2453 57.3957	-41.0242 54.802 64.4436	-28.918 55.8537 69.6002	-31.8179 58.4753 74.1631	-33.6018 47.6058 80.3328	-38.0338 39.633 81.7176	-26.5932 35.2809 67.4553	-30.2938 19.5757 65.957	-30.7861 3.34385 65.3965	-27.3721 35.4125 74.5897	-31.3309 19.7652 76.0334	-23.5843 5.68182 78.4161	
